strategy,symbol,entry_date,exit_date,entry_price,exit_price,holding_sessions,realized_return,realized_r,close_mfe,close_mae,intraday_high_mfe,intraday_low_mae,mfe_date,mae_date,sessions_entry_to_mfe,sessions_mfe_to_exit,sessions_mae_to_exit,halfway_return,max_drawdown_from_unrealized_peak,mfe_capture_ratio,profit_given_back,best_observed_exit_price,worst_observed_price,hindsight_best_exit_return,first_meaningful_loss_sessions,return_at_first_meaningful_loss,loser_delay,fraction_sessions_below_entry,loss_arrival,max_recovery_after_mae,once_meaningfully_profitable,material_recovery_after_mae,never_materially_recovered,entry_rank,exit_rank,entry_score,exit_score,removal_reason,exit_trailing_5d_return,exited_still_trending_strongly,winner_peak_early_decay,winner_pattern,first5_return,first5_close_mfe,first5_close_mae,first5_intraday_mfe,first5_intraday_mae,post_exit_5d_return,post_exit_5d_mfe,post_exit_5d_mae,post_exit_10d_return,post_exit_10d_mfe,post_exit_10d_mae,post_exit_20d_return,post_exit_20d_mfe,post_exit_20d_mae,post_exit_40d_return,post_exit_40d_mfe,post_exit_40d_mae,exit_rank_bucket,prior_rebalance_rank,rank_deterioration,large_winner,large_loser
Dual Momentum,AAPL,2023-04-03,2023-05-01,161.63573905142377,166.56538074727197,19,0.030498463550068244,,0.03293349661422096,-0.02538504815381093,0.033968459909608395,-0.027333105061955187,2023-04-28,2023-04-12,19,1,13,0.005843995137051694,-0.036951334432911764,0.9260621156424294,0.002435033064152714,166.95896911621094,157.53260803222656,0.03293349661422096,5.0,-0.02112372734491408,0.05162219089498232,0.2857142857142857,sudden,0.05831854476803189,True,True,False,5,13,0.21164077292336647,0.08330097502625122,fell below top-N,0.026311018164460576,True,False,recovery winner,-0.013636112784026544,0.011566286279100835,-0.013636112784026544,0.01564478293573468,-0.025506794660333676,0.02534275170957523,0.029655108663118268,-0.029359523147049815,0.020845328614370384,0.03136822212720314,-0.029359523147049815,0.03776375229279583,0.043442560278534215,-0.029359523147049815,0.11247718659125638,0.11442932693661256,-0.029359523147049815,moderate deterioration,5,8,False,False
Dual Momentum,WMT,2023-03-01,2023-05-01,45.152119321930044,48.544792182282094,42,0.07513872906302876,,0.087381938364401,-0.02899474582175887,0.09442907596107064,-0.035233179557778826,2023-04-24,2023-03-10,38,5,35,0.036913792502868636,-0.02899474582175887,0.8598885590027142,0.012243209301372238,49.097599029541016,43.84294509887695,0.087381938364401,5.0,-0.020984004116521682,0.09612273317955045,0.3409090909090909,gradual,0.11637668418615987,True,True,False,4,6,0.1371996137419309,0.17782568367373308,fell below top-N,-0.011717753606832804,False,False,recovery winner,-0.012831326849842672,-0.002764631640028825,-0.012831326849842672,0.004395334405461471,-0.016092398339454306,0.008650193957656649,0.010245173488626635,-0.01046085692339771,0.01729001537013808,0.02579655426714189,-0.01046085692339771,-0.02690541991732831,0.02579655426714189,-0.03574438388731915,0.026726962227449746,0.05158278488242907,-0.03627623708361327,just outside boundary,4,2,False,False
Dual Momentum,CAT,2023-02-01,2023-06-01,238.87421256324123,198.12783695977663,83,-0.17057670296946392,,0.014141014348014735,-0.17828459176277256,0.01569010595742082,-0.18511402191510717,2023-03-03,2023-05-31,22,62,1,-0.09100288080761398,-0.1924256061107873,,0.18471771731747866,242.25213623046875,196.28662109375,0.014141014348014735,1.0,-0.027209657819306843,-0.14336704515015708,0.9529411764705882,sudden,0.007707888793308637,True,False,True,4,11,0.22051273792836357,0.09106373421546854,fell below top-N,-0.01883622949571795,False,True,,-0.008301855862596352,-0.0013109279819403241,-0.027209657819306843,0.003773572783484447,-0.039523423559428617,0.13419687182075202,0.13809709124438596,-0.007896761592286361,0.17161023224285676,0.1956857335780533,-0.007896761592286361,0.17604012740722563,0.20806057237069453,-0.007896761592286361,0.2602066722477585,0.2842562473620047,-0.007896761592286361,moderate deterioration,4,7,False,True
Dual Momentum,TRV,2023-05-01,2023-06-01,169.86753496891555,160.180771936109,22,-0.05702539354903302,,0.019304326094568003,-0.0611858538537855,0.030509813481105263,-0.06251722081680733,2023-05-09,2023-05-31,7,16,1,0.006878387552568643,-0.0804901799483535,,0.07632971964360102,173.14671325683594,159.4740447998047,0.019304326094568003,17.0,-0.023741947038074307,-0.033283446510958714,0.375,gradual,0.004160460304752478,True,False,True,5,12,0.18172036763152333,0.03985599027332398,fell below top-N,-0.03835451774467613,False,True,,0.011261075030170486,0.011261075030170486,-0.006268237639006635,0.01580956774383324,-0.02063555724450894,0.03406051760409623,0.03647244502476199,-0.0102947228863427,0.02678362111773569,0.05151375481110443,-0.0102947228863427,0.011637788458370935,0.052933705552406174,-0.010548547496045724,0.025067706254418454,0.052933705552406174,-0.025280425259134542,moderate deterioration,5,7,False,False
Dual Momentum,MRK,2023-05-01,2023-07-03,104.88011424206643,104.36822238436777,43,-0.004880733220000044,,0.022279776657412764,-0.0620898286924938,0.03324703117376515,-0.0771157165970302,2023-05-08,2023-06-07,6,38,17,-0.04654575445108078,-0.08436960534990656,,0.02716050987741281,107.21681976318361,98.36812591552734,0.022279776657412764,16.0,-0.021848017111727902,0.016967283891727858,0.6888888888888889,gradual,0.06520688296246768,True,True,False,1,6,0.31183811981958454,0.35680483619590375,fell below top-N,0.020428028305329082,True,True,,0.016234899310172635,0.020898150680179528,0.004663154334214159,0.03324703117376515,-0.004576911871535305,-0.03939900799192586,0.0013104003169328582,-0.0498820181563886,-0.07774963113471878,0.0013104003169328582,-0.08019567620656531,-0.0683147376252905,0.0013104003169328582,-0.08124408997726862,-0.04839697836448842,0.0013104003169328582,-0.0877959637872,just outside boundary,2,4,False,False
Dual Momentum,JPM,2023-05-01,2023-08-01,132.26583373334603,147.3753295067772,63,0.11423581847971875,,0.11826993301601973,-0.057359969692538426,0.1280367399029272,-0.07345708183940425,2023-07-24,2023-05-12,58,6,54,-0.005412867956172351,-0.057359969692538426,0.965890616207971,0.004034114536300981,147.90890502929688,124.67906951904297,0.11826993301601973,1.0,-0.023478265096225415,0.13771408357594417,0.5692307692307692,gradual,0.17562990270855816,True,True,False,3,7,0.23342757433330563,0.30107945318660656,fell below top-N,0.007269229985685355,False,False,recovery winner,-0.038802138949075804,-0.007451128915535232,-0.057219224935326385,0.007802619522090604,-0.07345708183940425,-0.004255843497897316,0.0036207034919493175,-0.02216887074962015,-0.016896563651577434,0.0036207034919493175,-0.030744029592244537,-0.0626946747827869,0.0036207034919493175,-0.07603380316562491,-0.07940046185219063,0.0036207034919493175,-0.0938831988772969,just outside boundary,5,2,False,False
Dual Momentum,CAT,2023-07-03,2023-09-01,234.63761528437783,273.04623147361144,43,0.16369334534312774,,0.17942442804695213,-0.021833657652235106,0.20079446059883854,-0.02890828894311248,2023-08-01,2023-07-06,21,23,41,0.17501179424229973,-0.07906414364404668,0.9123247437650582,0.015731082703824395,276.7373352050781,229.51461791992188,0.17942442804695213,2.0,-0.021833657652235106,0.18552700299536284,0.06666666666666667,sudden,0.20125808569918724,True,True,False,2,7,0.49158665010583236,0.21389287859399886,fell below top-N,0.03144247466293448,True,False,recovery winner,0.011628392662931475,0.011628392662931475,-0.021833657652235106,0.013864631996837185,-0.02890828894311248,-0.008848254147786783,0.016186875404547107,-0.025105129279627936,-0.019838422217179796,0.016186875404547107,-0.041327285415391435,-0.04143260311825081,0.016186875404547107,-0.054950567189582245,-0.15803125506793902,0.016186875404547107,-0.1605018098885267,just outside boundary,4,3,False,False
Dual Momentum,BA,2023-02-01,2023-10-02,212.11000061035156,191.47000122070312,167,-0.09730799740821439,,0.1260666890585973,-0.10221115398701419,0.14610346237324778,-0.10409693917080265,2023-07-31,2023-09-28,124,44,2,-0.019565291049656652,-0.2282778430456115,,0.2233746864668117,238.85000610351562,190.42999267578125,0.1260666890585973,2.0,-0.028758691650382917,-0.06854930575783147,0.6094674556213018,sudden,0.005893168621956102,True,False,True,1,14,0.43106695270574913,0.01751771795006385,failed absolute-momentum filter,-0.035717909986500596,False,False,,0.012493488703309463,0.012493488703309463,-0.028758691650382917,0.03234171227481841,-0.03969637520492464,-0.02136102946579177,0.005327227586347627,-0.046586922818595666,-0.03426122900073625,0.042565382799000684,-0.046586922818595666,-0.061523991769960595,0.042565382799000684,-0.07949026543933313,0.14534914949405398,0.15730921254065722,-0.07949026543933313,moderate deterioration,4,10,False,True
Dual Momentum,CSCO,2023-10-02,2023-11-01,49.7421519977688,48.42639317519534,22,-0.026451586224747192,,0.013208550744506109,-0.038985891619276236,0.021252863655405463,-0.04422397498887276,2023-10-16,2023-10-26,11,12,4,0.009092859124178121,-0.052194442363782345,,0.0396601369692533,50.399173736572266,47.80290985107422,0.013208550744506109,15.0,-0.023458429421817084,-0.002993156802930108,0.5416666666666666,gradual,0.0142178368075484,True,True,False,5,7,0.16869753463910997,0.0951726472113088,fell below top-N,-0.005152667650041964,False,False,,-7.375171090073795e-05,0.010215438995204273,-0.007182708459389842,0.010401214184694085,-0.01634943834003455,0.020945499317603478,0.027094418307723522,-0.004611869220686238,0.021714009712106686,0.02805536193361169,-0.005572775462969748,-0.07667186313597085,0.02805536193361169,-0.11222148459084968,-0.029977215678892888,0.02805536193361169,-0.11222148459084968,just outside boundary,5,2,False,False
Dual Momentum,WMT,2023-11-01,2023-12-01,53.16649769802668,50.30759100706505,21,-0.0537727105366157,,0.03391993865743159,-0.0580962330598318,0.03489429977119074,-0.06138479182915768,2023-11-15,2023-11-22,11,11,6,0.03391993865743159,-0.0920161717172634,,0.08769264919404729,54.969902038574226,50.07772445678711,0.03391993865743159,11.0,-0.04975335600077857,-0.004019354535837127,0.5217391304347826,sudden,0.024176240941244376,True,True,False,5,10,0.1488744543740983,0.12085278871607019,fell below top-N,-0.0023708341571949676,False,False,,0.008769404196532493,0.008769404196532493,0.0027403935278864644,0.01461557199340624,-0.007490405703187153,-0.015148367050250022,0.00302491410550787,-0.017698497147189074,-0.01702160882874748,0.00302491410550787,-0.03401072680284989,0.018377686502930812,0.02277041309660044,-0.03401072680284989,0.06966806855246621,0.07108921886717012,-0.03401072680284989,just outside boundary,5,5,False,False
Dual Momentum,IBM,2023-12-01,2024-01-02,146.05731734786056,150.13263075967424,20,0.027902151606054915,,0.03977038854344639,0.0,0.050060078760245874,-0.002588243498712006,2023-12-12,2023-11-30,8,13,21,0.024114537451220386,-0.029417429659767347,0.7015810664151232,0.011868236937391474,151.86607360839844,146.05731734786056,0.03977038854344639,,,,0.0,sudden,0.03977038854344639,True,True,False,5,6,0.27522967528153064,0.31241014829055413,fell below top-N,0.008696184702063903,False,False,steady winner,0.011425982990288519,0.0188119951909671,0.011425982990288519,0.02764957259283607,-0.002588243498712006,-0.01037871061043738,0.002824979732883648,-0.03033818189440407,0.02536422144083561,0.027145179323571078,-0.03033818189440407,0.15378013507505495,0.2092368219074483,-0.03033818189440407,0.14837170922477028,0.2092368219074483,-0.03033818189440407,just outside boundary,5,1,False,False
Dual Momentum,AAPL,2023-09-01,2024-01-02,186.961330634287,184.89579853453512,83,-0.011047910777829517,,0.04686806502463403,-0.11926751092226862,0.054847293850533996,-0.1257058518397436,2023-12-14,2023-10-26,73,11,45,-0.09879144884817159,-0.1203756942637989,,0.05791597580246355,195.72384643554688,164.6629180908203,0.04686806502463403,2.0,-0.034724904884469665,0.023676994106640148,0.6235294117647059,sudden,0.16613557594690265,True,True,False,3,11,0.33648463343761503,0.19063171723992678,fell below top-N,-0.005526787985079773,False,False,,-0.05968667296850949,0.0011081833415302889,-0.0629584422368511,0.0025858273783734287,-0.08417330548012314,-0.008495769597369529,0.006892912567421305,-0.03729623229001511,-0.018808189011836562,0.006892912567421305,-0.03729623229001511,0.004755580827973116,0.049318941551136586,-0.03729623229001511,-0.029379988976881655,0.049318941551136586,-0.042212036512440765,moderate deterioration,4,7,False,False
Dual Momentum,JPM,2024-01-02,2024-02-01,159.4585806314303,164.75916524911648,21,0.03324113758379599,,0.048890802925584564,-0.005734444853788712,0.06097045705567483,-0.02233627128392146,2024-01-30,2024-01-17,20,2,11,-0.005734444853788712,-0.030823391891651286,0.6799057408484673,0.015649665341788577,167.254638671875,158.54417419433594,0.048890802925584564,,,,0.13043478260869565,sudden,0.054625247779373276,True,True,False,2,8,0.35057067505595363,0.2602221910724203,fell below top-N,0.008210986516061558,False,False,late acceleration,0.023601331044879936,0.025088947037862575,0.01324753904431919,0.03169398174301685,-0.0010644785598171724,0.01030856507139255,0.012842557283468947,-0.012727520857149677,0.013763944437154008,0.018256225497292,-0.012727520857149677,0.0715271258384127,0.07365794283129867,-0.012727520857149677,0.15353603095498225,0.1559548178418122,-0.012727520857149677,just outside boundary,2,6,False,False
Dual Momentum,MSFT,2023-06-01,2024-02-01,317.7980281716673,394.17147331645987,168,0.240320701749406,,0.26467433751692226,-0.04028199220366646,0.28195977377463555,-0.046800306688164706,2024-01-29,2023-09-26,166,3,88,-0.010581136772565447,-0.14532526301989013,0.9079864107869575,0.024353635767516257,401.9110107421875,304.9964904785156,0.26467433751692226,53.0,-0.023873938788471327,0.26419464053787733,0.1588235294117647,sudden,0.3049563297205887,True,True,False,3,6,0.24510913834253256,0.3118743763781273,fell below top-N,-0.018005866792685565,False,False,recovery winner,-0.007823590482932352,0.03071224505791248,-0.007823590482932352,0.03875076690601564,-0.010523572150948013,0.028474694861331473,0.02909567947984537,-7.465540228290823e-05,0.020947100180334965,0.04529093132940121,-7.465540228290823e-05,0.03129394273965658,0.04529093132940121,-0.011505377138536166,0.04894594632384153,0.07210923125946533,-0.011505377138536166,just outside boundary,5,1,True,False
Dual Momentum,AMGN,2024-02-01,2024-03-01,291.4171300500546,258.209018585427,20,-0.1139538758717571,,0.03198727363622833,-0.12250998455609052,0.04839428065086104,-0.12379176766099131,2024-02-01,2024-02-29,1,20,1,-0.07367315806295227,-0.15449725819231885,,0.14594114950798542,300.73876953125006,255.7156219482422,0.03198727363622833,4.0,-0.05923690919137381,-0.05471696668038328,0.7727272727272727,sudden,0.00855610868433343,True,False,True,5,9,0.3491412573965542,0.28309181828684915,fell below top-N,-0.0530811656225757,False,True,,-0.05923690919137381,0.03198727363622833,-0.05923690919137381,0.04839428065086104,-0.061144718721785285,-0.013164721849343697,0.03396032529834114,-0.025027283901199016,-0.017938393145650267,0.03396032529834114,-0.025027283901199016,0.02828224483466313,0.04365295188295004,-0.030126404272051377,-0.023580461318649437,0.04365295188295004,-0.057215198882608176,just outside boundary,5,4,False,True
Dual Momentum,AXP,2024-03-01,2024-04-01,213.36090432169615,221.27035852018233,20,0.03707077556514604,,0.04473108888484534,-0.009621036633233992,0.05644969314240833,-0.014545581333522573,2024-03-21,2024-03-05,15,6,18,-0.0038757721798751144,-0.022616324525178366,0.8287474436533431,0.007660313319699297,222.90476989746094,211.3081512451172,0.04473108888484534,,,,0.18181818181818182,sudden,0.05435212551807933,True,True,False,5,8,0.40365349554502794,0.35558155411344394,fell below top-N,0.007656099398520633,False,False,steady winner,0.018740552345303252,0.018740552345303252,-0.009621036633233992,0.024531461237126795,-0.014545581333522573,-0.018865383720252482,0.012977600042152426,-0.03319908748128397,-0.03765365534171805,0.012977600042152426,-0.053927992697046956,0.039263495186062425,0.060918519486377276,-0.053927992697046956,0.05046582939572941,0.07794269085703154,-0.053927992697046956,just outside boundary,5,3,False,False
Dual Momentum,INTC,2023-08-01,2024-04-01,35.10447031949267,43.832776755512306,167,0.24863803260899853,,0.42685989742383734,-0.08886121373523215,0.44147707284463067,-0.10286999572247746,2023-12-27,2023-10-26,104,64,106,0.2433021104978057,-0.24757492576308393,0.5824815919920467,0.17822186481483882,50.08916091918945,31.985044479370117,0.42685989742383734,1.0,-0.039921783316342996,0.2885598159253415,0.2485207100591716,sudden,0.5157211111590695,True,True,False,5,9,0.35410214035252907,0.3287170422838315,fell below top-N,0.03758502035490441,True,False,recovery winner,-0.012932922685213066,-0.000558360076327924,-0.039921783316342996,0.005583494266985012,-0.04718040975958315,-0.12598777265006933,0.02528785072777273,-0.13050348219340835,-0.19417480009712962,0.02528785072777273,-0.1962068649259624,-0.28019869366582384,0.02528785072777273,-0.30819597969471946,-0.30357248186719055,0.02528785072777273,-0.3260159221474991,just outside boundary,3,6,True,False
Dual Momentum,CRM,2023-06-01,2024-05-01,204.6789694033211,264.7904051495396,230,0.29368642963883884,,0.5218518016661224,-0.05748733284771701,0.530640517644138,-0.06983008167701799,2024-03-01,2023-10-26,189,42,128,0.06224175946264343,-0.22855019781310992,0.562777456552191,0.2281653720272836,311.4910583496094,192.9125213623047,0.5218518016661224,53.0,-0.021035431991707876,0.3147218616305467,0.15948275862068967,sudden,0.5793391345138394,True,True,False,1,10,0.39429477822134085,0.19679698686679892,fell below top-N,-0.026250167688137704,False,False,recovery winner,-0.011958538911242655,0.023100472310453535,-0.011958538911242655,0.04053405445704139,-0.016521006185165055,0.03033232221172777,0.03665160055555683,-0.009181478408943011,0.028919795812635707,0.04059172492170049,-0.009181478408943011,0.009664672975143507,0.07806120777153125,-0.009181478408943011,-0.0601069970518745,0.07806120777153125,-0.21195453308701273,just outside boundary,4,6,True,False
Dual Momentum,IBM,2024-02-01,2024-05-01,169.3106856776069,154.16244409271638,62,-0.0894700858617693,,0.08687641251312117,-0.0894700858617693,0.09456991212452093,-0.09183319729258721,2024-03-12,2024-05-01,28,35,0,0.05340968239070287,-0.17634649837489047,,0.17634649837489047,184.01979064941406,154.16244409271638,0.08687641251312117,58.0,-0.07177514755493908,-0.01769493830683022,0.1875,sudden,0.0,True,False,True,1,11,0.5103676059446207,0.1899658449316688,fell below top-N,-0.09722964067300899,False,False,,0.0005991290849494124,0.017807487484186924,-0.0011981040327748715,0.02112938801313846,-0.005445638580211409,0.016234878783611295,0.021726991433128617,-0.01852886331538961,0.02010583441717917,0.02758144962295983,-0.01852886331538961,0.01821633217869678,0.06947747915362301,-0.01852886331538961,0.04137832373591488,0.08776335633790655,-0.01852886331538961,moderate deterioration,2,9,False,True
Dual Momentum,CAT,2024-01-02,2024-06-03,282.7737179839186,331.2156989759807,105,0.17131005433403468,,0.29863079590780583,-0.05043802745181547,0.3079092685522049,-0.05619750067347351,2024-04-05,2024-01-17,66,40,95,0.204819912822928,-0.16099561838498988,0.5736516684867358,0.12732074157377116,367.2186584472656,268.51116943359375,0.29863079590780583,1.0,-0.031114763015918534,0.2024248173499532,0.14953271028037382,sudden,0.3490688233596213,True,True,False,4,9,0.33736007223178044,0.21521516679925456,fell below top-N,-0.0297506038148877,False,False,recovery winner,-0.004021419776621071,-0.0024537410580883767,-0.031114763015918534,0.010939651885562673,-0.03445450501195435,-0.03499846711752275,0.0015548413966874897,-0.05031222993821882,-0.056913232712082484,0.0015548413966874897,-0.07340044149397895,-0.03458780770094427,0.0015548413966874897,-0.07340044149397895,0.006576353148757708,0.08319887863238096,-0.07340044149397895,just outside boundary,2,7,True,False
Dual Momentum,DIS,2024-05-01,2024-06-03,108.25434921922484,101.32856494164888,22,-0.06397696099535566,,0.04654511453674437,-0.09551618621493274,0.05076832631830075,-0.09902060726751927,2024-05-06,2024-05-23,4,19,6,-0.07116533537830172,-0.1420613007516771,,0.11052207553210003,113.29306030273438,97.914306640625,0.04654511453674437,4.0,-0.05301458975068152,-0.01096237124467414,0.8333333333333334,sudden,0.03153922521957708,True,True,False,3,7,0.2539327010417771,0.23693238050066667,fell below top-N,0.021128219594930497,True,True,,-0.05301458975068152,0.04654511453674437,-0.05301458975068152,0.05076832631830075,-0.06361752247259744,-0.025247205704279185,0.00048001394486663074,-0.034750880860427213,-0.040318729752801485,0.00048001394486663074,-0.04723052006616213,-0.05884608040260808,0.00048001394486663074,-0.060382066452566496,-0.09549103381856194,0.00048001394486663074,-0.1396606058029186,just outside boundary,3,4,False,False
Dual Momentum,TRV,2024-04-01,2024-07-01,221.35895501284637,198.43006247336965,63,-0.10358240324248935,,0.004699360035135713,-0.11079779685454594,0.012793005118618028,-0.12448518605307435,2024-04-05,2024-06-28,5,59,1,-0.05317450292380799,-0.11549715688968165,,0.10828176327762506,222.39920043945315,196.83287048339844,0.004699360035135713,6.0,-0.025978009438462846,-0.0776043938040265,0.9538461538461539,sudden,0.0072153936120565865,False,False,True,5,13,0.3892835189114485,0.22918746338538765,fell below top-N,-0.03671409352110122,False,True,,0.004699360035135713,0.004699360035135713,-0.008528823481148473,0.012793005118618028,-0.012749767134524137,-0.003707506565952867,0.009805368727423769,-0.02239131369285452,0.04102642278850488,0.04561202450817636,-0.02239131369285452,0.04361194969029336,0.09644385153267887,-0.02239131369285452,0.08678470463556387,0.0974194083444111,-0.02239131369285452,moderate deterioration,4,9,False,True
Dual Momentum,MSFT,2024-06-03,2024-08-01,408.3319723384426,413.5008583778063,41,0.012658538614457315,,0.1273317379602068,-0.004837219386156999,0.12923652389270868,-0.01590736016889427,2024-07-05,2024-06-03,23,19,41,0.105287260785911,-0.12054523397382555,0.09941385248674851,0.11467319934574949,460.32559204101557,406.3567810058594,0.1273317379602068,,,,0.023255813953488372,sudden,0.1321689573463638,True,True,False,5,13,0.26978757083893035,0.2756793279472267,fell below top-N,-0.0019982221068470807,False,False,volatile winner,0.020022681912199358,0.021635061728304095,-0.004837219386156999,0.02587061776328925,-0.01590736016889427,-0.05313812460225387,0.015851096211197735,-0.08367599606901799,-0.009339623567728439,0.015851096211197735,-0.08367599606901799,-0.020617376687752986,0.01608705718968717,-0.08367599606901799,0.026848023310632074,0.05194144935006717,-0.08367599606901799,moderate deterioration,3,10,False,False
Dual Momentum,CAT,2024-08-01,2024-09-03,337.86229337536327,343.628363269155,22,0.017066331481345953,,0.0282992813311993,-0.08518611936588993,0.029338813565936706,-0.11334090370891048,2024-08-30,2024-08-05,22,1,20,-0.008143080664848812,-0.08518611936588993,0.6030658970314812,0.011232949849853346,347.4235534667969,309.08111572265625,0.0282992813311993,0.0,-0.04267975541521807,0.05974608689656402,0.6666666666666666,sudden,0.11348540069708923,True,True,False,5,6,0.46920443978657267,0.4452441082757368,fell below top-N,0.014067767139799514,False,False,recovery winner,-0.059197216969314015,-0.04267975541521807,-0.08518611936588993,0.010193470700920804,-0.11334090370891048,-0.05158849686099054,0.001192508554340499,-0.0683967345877462,-0.012066699481775078,0.001192508554340499,-0.0741036738075248,0.11047382085506818,0.12779289309743036,-0.0741036738075248,0.1130102297328397,0.14590712547201679,-0.0741036738075248,just outside boundary,5,1,False,False
Dual Momentum,GS,2024-06-03,2024-10-01,440.5735328758055,477.66894361813974,83,0.08419800095615626,,0.1185491747640035,-0.031817250129001495,0.1272474182342187,-0.04685426567437956,2024-08-30,2024-06-11,63,21,77,0.08989486924801593,-0.10898519231856096,0.7102369217142986,0.034351173807847246,492.8031616210938,426.5556945800781,0.1185491747640035,6.0,-0.031817250129001495,0.11601525108515776,0.2,sudden,0.150366424893005,True,True,False,2,6,0.41924493194921153,0.3058763660984154,fell below top-N,-0.005843174636529724,False,False,recovery winner,-0.008629909089508336,0.006123725775318167,-0.008629909089508336,0.012312943636271667,-0.021051717618275068,8.095034513178057e-05,0.008957198909644859,-0.020987462734335716,0.0569574800388597,0.057604508513274366,-0.020987462734335716,0.05863570457679068,0.09286678780761015,-0.020987462734335716,0.2192770210054853,0.23599819552263712,-0.020987462734335716,just outside boundary,3,3,False,False
Dual Momentum,JPM,2024-04-01,2024-10-01,189.76148296386717,200.47672835038065,127,0.056466914250210554,,0.13687784713287554,-0.09430257968405242,0.14031676438738416,-0.09872849119074201,2024-08-30,2024-04-17,107,21,115,0.03329386532059808,-0.11110846161192345,0.4125350846247219,0.08041093288266499,215.73562622070315,171.86648559570312,0.13687784713287554,9.0,-0.08067270210904165,0.1371396163592522,0.37209302325581395,sudden,0.23118042681692796,True,True,False,3,7,0.4749733259913198,0.26001324458007846,fell below top-N,-0.003450126498877215,False,False,recovery winner,-0.006941548719622714,-0.005250277628467304,-0.0159943882220972,0.00475022212184828,-0.018710367029184605,0.015905167218849048,0.0274643659429612,-0.02182861475697495,0.06671727689179296,0.08188865491775932,-0.02182861475697495,0.08607893203868322,0.0881018182541291,-0.02182861475697495,0.20547534876938478,0.22483695403683668,-0.02182861475697495,just outside boundary,5,2,False,False
Dual Momentum,CAT,2024-10-01,2024-11-01,381.73664016957633,370.183481430816,23,-0.03026473626851256,,0.02747451812831203,-0.03506108583428302,0.03151269369765286,-0.05814583074313018,2024-10-11,2024-10-31,9,15,1,0.006006099537994469,-0.06253560396259505,,0.05773925439682459,392.2246704101563,368.3525390625,0.02747451812831203,21.0,-0.027263741620482618,-0.003000994648029942,0.44,sudden,0.0047963495657704636,True,False,True,5,6,0.33377269923841113,0.23654049903055419,fell below top-N,-0.025312672632010647,False,False,,0.017839339843346735,0.017839339843346735,-0.0004600960778259333,0.025302251430588063,-0.011858778493479716,0.07972068780247055,0.10693789300612866,-0.007326722084655235,0.024572171987635283,0.10693789300612866,-0.007326722084655235,0.07416610883811847,0.10693789300612866,-0.007326722084655235,-0.0398338380360207,0.10693789300612866,-0.05509568513147256,just outside boundary,5,1,False,False
Dual Momentum,IBM,2024-10-01,2024-11-01,209.13110334458602,196.941337471583,23,-0.0582876754249122,,0.06630997190877763,-0.07129595558418977,0.07587350106210167,-0.0775960572628347,2024-10-14,2024-10-30,10,14,2,0.059103364042281115,-0.1376059274929674,,0.12459764733368983,222.9985809326172,194.2209014892578,0.06630997190877763,18.0,-0.027013670096520448,-0.03127400532839175,0.36,sudden,0.013008280159277574,True,False,True,4,9,0.38797459322601924,0.13706823088889086,fell below top-N,-0.03703352368665691,False,False,,0.029415606824161333,0.029415606824161333,-0.005801562575211583,0.031908481680856804,-0.021891941305670293,0.028492965224194533,0.03248777562528948,-0.01058874029968726,0.013799178109381138,0.0429802259115053,-0.01058874029968726,0.10315375800387394,0.11746403533181682,-0.01058874029968726,0.06842091766131753,0.16107386778661548,-0.01058874029968726,just outside boundary,4,5,False,False
Dual Momentum,JPM,2024-11-01,2025-01-02,215.86036059570225,232.62245857695913,41,0.07765250616184982,,0.11956522893500598,-0.016908174133298814,0.13754699857959696,-0.01963675096986761,2024-11-25,2024-11-04,17,25,40,0.10149399234160894,-0.0891035873471071,0.6494572615593841,0.041912722773156164,241.66975402832034,212.21055603027344,0.11956522893500598,,,,0.06976744186046512,sudden,0.1364734030683048,True,True,False,5,7,0.29987217738953253,0.22664170886793,fell below top-N,-0.010729987270026164,False,False,volatile winner,0.05734480354125027,0.10511725947976314,-0.016908174133298814,0.10932195846873971,-0.01963675096986761,0.014385205801235701,0.025066067501122058,-0.006101615606323718,0.06086347670671044,0.07242046854058226,-0.006101615606323718,0.11522727421679146,0.12991347685914367,-0.006101615606323718,0.0873568284067121,0.16925717486799852,-0.006101615606323718,just outside boundary,5,2,False,False
Dual Momentum,AXP,2024-05-01,2025-02-03,227.59657035291872,307.0886787043282,189,0.3492676020036083,,0.40839163122458744,-0.04729436628235917,0.41012038215222923,-0.05351165889806997,2025-01-23,2024-06-13,183,7,159,0.12283551626886346,-0.11663139991542726,0.8552271283236336,0.059124029220979146,320.54510498046875,216.83253479003906,0.40839163122458744,28.0,-0.03726095790368045,0.38652855990728874,0.11518324607329843,sudden,0.4556859975069466,True,True,False,1,7,0.40029110569926685,0.3672523928896154,fell below top-N,0.003255114753114574,False,False,recovery winner,0.006174416241768288,0.006174416241768288,-0.010505246922631661,0.011920048271096384,-0.017537230113962243,0.014670559876757583,0.0354271660974641,-0.009609532581246083,-0.003683692323036114,0.0354271660974641,-0.026522409265339775,-0.05349307800940073,0.0354271660974641,-0.0725839106374252,-0.1381852122658701,0.0354271660974641,-0.18793043643292884,just outside boundary,5,2,True,False
