strategy,symbol,entry_date,exit_date,entry_price,exit_price,holding_sessions,realized_return,realized_r,close_mfe,close_mae,intraday_high_mfe,intraday_low_mae,mfe_date,mae_date,sessions_entry_to_mfe,sessions_mfe_to_exit,sessions_mae_to_exit,halfway_return,max_drawdown_from_unrealized_peak,mfe_capture_ratio,profit_given_back,best_observed_exit_price,worst_observed_price,hindsight_best_exit_return,first_meaningful_loss_sessions,return_at_first_meaningful_loss,loser_delay,fraction_sessions_below_entry,loss_arrival,max_recovery_after_mae,once_meaningfully_profitable,material_recovery_after_mae,never_materially_recovered,entry_rank,exit_rank,entry_score,exit_score,removal_reason,exit_trailing_5d_return,exited_still_trending_strongly,winner_peak_early_decay,winner_pattern,first5_return,first5_close_mfe,first5_close_mae,first5_intraday_mfe,first5_intraday_mae,post_exit_5d_return,post_exit_5d_mfe,post_exit_5d_mae,post_exit_10d_return,post_exit_10d_mfe,post_exit_10d_mae,post_exit_20d_return,post_exit_20d_mfe,post_exit_20d_mae,post_exit_40d_return,post_exit_40d_mfe,post_exit_40d_mae,exit_rank_bucket,prior_rebalance_rank,rank_deterioration,large_winner,large_loser
Market-Residual Momentum,WMT,2023-06-01,2023-12-01,47.170923993510534,50.30759100706505,127,0.06649577214103419,,0.16533443453718677,0.0,0.16643264003171687,-0.001846662009506006,2023-11-15,2023-05-31,117,11,128,0.1161211132969091,-0.10371171831317394,0.40218949142187355,0.09883866239615258,54.96990203857421,47.170923993510534,0.16533443453718677,,,,0.0,sudden,0.16533443453718677,True,True,False,4,10,-0.004110003336590506,-0.006760095868795668,fell below top-N,-0.0023708341571949676,False,False,late acceleration,0.025921666274184352,0.025921666274184352,0.008207325831000034,0.03447092172382615,-0.001846662009506006,-0.015148367050250022,0.00302491410550787,-0.017698497147189074,-0.01702160882874748,0.00302491410550787,-0.03401072680284989,0.018377686502930812,0.02277041309660044,-0.03401072680284989,0.06966806855246621,0.07108921886717012,-0.03401072680284989,just outside boundary,1,9,False,False
Market-Residual Momentum,PG,2023-10-02,2024-01-02,133.78604719145451,136.09967708001668,63,0.017293506588555108,,0.06706008931223062,-0.012294687307005447,0.06782466238309759,-0.023000673042899322,2023-11-30,2023-10-11,43,21,56,0.057329144633370355,-0.06679564319927822,0.2578807568841258,0.04976658272367551,142.75775146484375,132.1411895751953,0.06706008931223062,,,,0.1076923076923077,sudden,0.07935477661923607,True,True,False,5,6,-0.004072877968807398,-0.004839663543933614,fell below top-N,0.008672844484262532,False,False,volatile winner,-0.004766118907154393,0.008219119006763975,-0.0067687872180359765,0.011810836884888598,-0.023000673042899322,0.015919693048172423,0.020839047820707002,-0.0003416442439826417,0.02343542126692766,0.03511898839435856,-0.0003416442439826417,0.0828412457248151,0.08579771145886261,-0.0003416442439826417,0.10044282200370525,0.112062544974326,-0.0003416442439826417,just outside boundary,3,3,False,False
Market-Residual Momentum,KO,2023-12-01,2024-03-01,54.19769869570534,55.71378096728464,61,0.027973185357765606,,0.0509695793299525,-0.011326579407681447,0.05749090961202885,-0.013729193514563476,2024-02-21,2023-12-20,55,7,48,0.02951782342145326,-0.03981467237306069,0.5488211934550349,0.02299639397218689,56.96013259887696,53.583824157714844,0.0509695793299525,,,,0.031746031746031744,sudden,0.062296158737633944,True,True,False,5,6,-0.004636534134863979,-0.0047182217620592715,fell below top-N,-0.01928098933628486,False,False,late acceleration,0.008065856358383305,0.008065856358383305,0.005148474425791916,0.01184144512025398,-0.001029771149491654,-0.007679434536869034,0.0035058848594642367,-0.011352206876005133,0.01809558355069263,0.023143978564244883,-0.015525825082847833,0.02953862482604963,0.033745524932631055,-0.015525825082847833,0.038962293793482816,0.05326615880634522,-0.02515244266956118,just outside boundary,4,2,False,False
Market-Residual Momentum,MCD,2023-05-01,2024-03-01,274.08869082501604,276.1667519443412,210,0.0075817105516835515,,0.03330726131078654,-0.15857082607482842,0.039702552614148345,-0.16014301278514953,2024-01-19,2023-10-12,182,29,96,-0.09961368773161305,-0.17302388149401127,0.22762935928413358,0.02572555075910299,283.21783447265625,230.626220703125,0.03330726131078654,15.0,-0.02154068983871016,0.02912240039039371,0.6839622641509434,sudden,0.19187808738561496,True,True,False,3,7,-0.005169169525768513,-0.004863931135702604,fell below top-N,-0.012786044555987752,False,False,recovery winner,0.0029755898718437646,0.00794689803345272,-0.001893729034103675,0.01041521222626729,-0.007608602369876594,-0.0009610688924378552,0.01286925938158534,-0.009918085194885795,-0.03315148657709377,0.01705614928800414,-0.0465356936548138,-0.03239652207726862,0.01705614928800414,-0.0488006174934662,-0.06280240789604696,0.01705614928800414,-0.0901885481706759,just outside boundary,3,4,False,False
Market-Residual Momentum,IBM,2024-01-02,2024-03-01,150.13263075967424,172.58484445304217,41,0.1495491924690806,,0.16950211415538252,-0.02253867404121901,0.2092368219074483,-0.03033818189440407,2024-01-25,2024-01-05,17,25,38,0.12792480231804593,-0.055835741245696235,0.8822851161135897,0.019952921686301917,175.58042907714844,146.74884033203125,0.16950211415538252,3.0,-0.02253867404121901,0.17208786651029961,0.18604651162790697,sudden,0.19204078819660153,True,True,False,5,19,-0.004766760886539045,-0.009227091562511669,fell below top-N,-0.003715292427616923,False,False,recovery winner,-0.01037871061043738,-0.008168039158008567,-0.02253867404121901,0.002824979732883648,-0.03033818189440407,0.05957193940841421,0.07137851930776185,-0.0016713181745753314,0.04280569047712701,0.07380449848424608,-0.0016713181745753314,0.029489503853940446,0.07380449848424608,-0.0016713181745753314,-0.09898106628520353,0.07380449848424608,-0.10690594083040461,moderate deterioration,5,14,False,False
Market-Residual Momentum,HD,2024-03-01,2024-04-01,357.1508143056582,360.33543160532525,20,0.008916729773830623,,0.04523009356280294,-0.017399284976927,0.049646885919875317,-0.02440802198837344,2024-03-21,2024-03-11,15,6,14,-0.012876558595085852,-0.04038641708290336,0.19714152838197327,0.03631336378897232,373.3047790527344,350.9366455078125,0.04523009356280294,,,,0.4090909090909091,sudden,0.06262937853972994,True,True,False,5,6,-0.004665873268961285,-0.005012073772096559,fell below top-N,-0.01711591143265201,False,False,steady winner,-0.004095736165893649,0.010753041889220771,-0.005021472376376623,0.012461933259283242,-0.008781129730061732,-0.061865948828813244,0.004377836847957672,-0.06671562537130793,-0.10118757692115521,0.004377836847957672,-0.10475269415683464,-0.12158246007404716,0.004377836847957672,-0.14305179262631973,-0.14777045485519735,0.004377836847957672,-0.14955301356914064,just outside boundary,5,1,False,False
Market-Residual Momentum,JPM,2023-12-01,2024-05-01,146.94445142930454,183.50052571408025,103,0.24877478481971105,,0.2933842121718919,0.0,0.29751678476846344,0.0,2024-03-28,2023-11-30,81,23,104,0.16146282018605906,-0.12378247543405618,0.847948780127117,0.044609427352180875,190.05563354492188,146.94445142930454,0.2933842121718919,,,,0.0,sudden,0.2933842121718919,True,True,False,4,8,-0.004347201166016168,-0.005777292217449159,fell below top-N,-0.006940225410346779,False,False,volatile winner,0.0062252842751597814,0.013926409171234111,0.003144958925360708,0.021820383080524586,0.0,-0.002704702269204051,0.011390244930264082,-0.019815979294010022,0.04805727684375771,0.048421386255598,-0.019815979294010022,0.030373763025997258,0.07078574430723528,-0.019815979294010022,0.03588686829317256,0.07078574430723528,-0.019815979294010022,just outside boundary,2,6,True,False
Market-Residual Momentum,MCD,2024-05-01,2024-06-03,257.20212808095926,246.0419078542169,22,-0.043390854928033296,,0.013339187937937869,-0.08110404450127773,0.019750843143038876,-0.08187783566516604,2024-05-10,2024-05-29,8,15,3,0.00784867967234626,-0.0944432324392156,,0.056730042865971164,260.63299560546875,236.3419952392578,0.013339187937937869,14.0,-0.02030355321549815,-0.023087301712535147,0.7083333333333334,gradual,0.03771318957324443,True,True,False,5,8,-0.004875718933587514,-0.005570384016123309,fell below top-N,0.0030220620070062765,False,False,,-0.014297382830308902,0.011238808084942598,-0.014297382830308902,0.01860854780052601,-0.016176702309780633,-0.006668534825160277,0.02000526366015909,-0.010041523987459722,-0.016865065268248047,0.02000526366015909,-0.02837982169692954,-0.03078354793310356,0.02000526366015909,-0.03326475084588765,0.03299328016008074,0.036598880579977955,-0.055829117065182565,just outside boundary,5,3,False,False
Market-Residual Momentum,HON,2024-03-01,2024-06-03,185.66107279187977,192.52896272865343,64,0.036991545042251994,,0.05123720977193602,-0.03659097181107851,0.054544245017601245,-0.039678167462602,2024-05-16,2024-04-17,54,11,32,-0.03659097181107851,-0.07535814265213248,0.7219664225844172,0.014245664729684027,195.173828125,178.8675537109375,0.05123720977193602,31.0,-0.03476906681585812,0.07176061185811011,0.3787878787878788,gradual,0.08782818158301453,True,True,False,4,6,-0.004511807972286452,-0.004953307038875865,fell below top-N,0.012519426612785045,False,False,recovery winner,0.02540631504607993,0.02540631504607993,-0.0012146361900187141,0.028695933652570726,-0.00769267668367235,0.024335169249419142,0.03507993236497153,-0.013884828532451987,0.023108547161119875,0.038317915792470014,-0.013884828532451987,0.034981824171670395,0.0745519156593637,-0.013884828532451987,-0.005789470910983474,0.08325964489214277,-0.027377269187027542,just outside boundary,4,2,False,False
Market-Residual Momentum,JNJ,2024-03-01,2024-06-03,151.67712911351737,139.12746280863956,64,-0.08273934493766333,,0.005623230391632594,-0.10739675955419603,0.007909550118903708,-0.11555341798027552,2024-03-12,2024-04-16,8,57,33,-0.1054193568991918,-0.11301998994582863,,0.08836257532929592,152.5300445556641,135.3874969482422,0.005623230391632594,10.0,-0.02255475744217883,-0.0601845874954845,0.9545454545454546,gradual,0.06359035599559726,False,True,False,3,7,-0.004119344117746615,-0.005353691381400183,fell below top-N,-0.002041422033182916,False,True,,-0.018291108717901627,0.0017919624473312634,-0.018291108717901627,0.004572733638949167,-0.0221840176014394,-0.001154591716247877,0.011205391487160599,-0.01758920837510669,-0.011612969796664596,0.011205391487160599,-0.022886489637835905,-0.005500897898726875,0.01677417483547261,-0.022886489637835905,0.0956196789304693,0.09731720632823126,-0.022886489637835905,just outside boundary,3,4,False,True
Market-Residual Momentum,CSCO,2024-06-03,2024-07-01,44.17205908388397,44.89061305352048,19,0.016267160384621393,,0.016909171702375936,-0.025684856080940177,0.02440065876174069,-0.03788533237809166,2024-06-28,2024-06-13,19,1,11,-0.022260165498181772,-0.040667682510494574,0.9620317701508506,0.0006420113177545428,44.91897201538086,43.037506103515625,0.016909171702375936,6.0,-0.02033373386540005,0.03660089425002144,0.5714285714285714,sudden,0.04259402778331611,True,True,False,5,7,-0.004891355477727233,-0.0056766112613708675,fell below top-N,0.004864469362112267,False,False,recovery winner,-0.01883556127538366,0.014982826429554397,-0.01883556127538366,0.019478026782904,-0.023116198263546828,-0.021596285046043828,0.0075821527763775265,-0.023932911242446453,0.006867817116480435,0.01663913421648977,-0.030305562072495906,0.0194006557937485,0.03533208247427,-0.030305562072495906,0.0788780186352509,0.08376365450731238,-0.05473379091085717,just outside boundary,5,2,False,False
Market-Residual Momentum,V,2023-03-01,2024-11-01,213.69248102510667,284.205231784658,422,0.3299730080407779,,0.34412597429698977,-0.022737640733710762,0.36616244513721563,-0.048756113502059883,2024-09-17,2023-03-13,390,33,414,0.18662016859421482,-0.16606273871848964,0.9588727172218697,0.014152966256211874,287.2296142578125,208.8336181640625,0.34412597429698977,8.0,-0.022737640733710762,0.35271064877448866,0.02122641509433962,sudden,0.36686361503070053,True,True,False,4,6,-0.0056633073452001526,-0.007286502398499151,fell below top-N,0.028821887587117567,True,False,recovery winner,0.01690511699127617,0.03321774345054629,-0.005012330583539115,0.036270682794465436,-0.013806679783968434,0.06000190519527826,0.07109436882028275,-0.004506179891761941,0.07052598068703197,0.08301833283936388,-0.004506179891761941,0.09424592759117778,0.09872605966491288,-0.004506179891761941,0.09504461009490361,0.116958803640131,-0.004506179891761941,just outside boundary,3,3,True,False
Market-Residual Momentum,HON,2024-07-01,2024-12-02,201.33266982421088,222.56749710446556,107,0.1054713440138424,,0.1054713440138424,-0.07699177198770324,0.1452489153302059,-0.08243416355153765,2024-12-02,2024-08-13,108,0,77,-0.03443787533742815,-0.11016232751525445,1.0,0.0,222.5674971044656,185.8317108154297,0.1054713440138424,17.0,-0.05015490933769784,0.15562625335154023,0.6146788990825688,sudden,0.18246311600154563,True,True,False,5,7,-0.004929125932645939,-0.007549758405181239,fell below top-N,0.01667325263308994,False,False,recovery winner,-0.007084511080645561,0.00042230735657677876,-0.010274997968466093,0.011213269616323407,-0.010650306627609019,-0.02920356037775973,0.0022299528490021814,-0.043012160239465747,-0.023886062483131743,0.0034735852837459724,-0.043012160239465747,-0.028260270447997837,0.021956337086337374,-0.043012160239465747,-0.03915256452247784,0.021956337086337374,-0.07972039318881674,just outside boundary,4,3,False,False
Market-Residual Momentum,PG,2024-06-03,2025-01-02,154.39118458962713,160.19765136039643,147,0.03760879732999611,,0.10927649569014086,-0.013439340298112445,0.11378289016120924,-0.03013162270791292,2024-12-02,2024-07-31,127,21,107,0.07934996939277372,-0.09691989416546753,0.3441618171636634,0.07166769836014475,171.26251220703125,152.31626892089844,0.10927649569014086,,,,0.040268456375838924,sudden,0.12271583598825331,True,True,False,4,6,-0.004735830058067658,-0.007140049348662747,fell below top-N,-0.007635756656942938,False,False,late acceleration,0.019093682251064337,0.027694932101242076,0.004392126229927573,0.030745021252487126,-0.001829975028194264,-0.035635726930795975,0.0036885620172792954,-0.04551137990493992,-0.04515432195658908,0.0036885620172792954,-0.0631804310987023,-0.006471676837508711,0.01717084420542303,-0.0631804310987023,0.05098879321597716,0.05517860449925904,-0.0631804310987023,just outside boundary,4,2,False,False
Market-Residual Momentum,WMT,2024-12-02,2025-01-02,91.37443210935058,88.77491838494575,21,-0.02844902741823785,,0.031027880801759444,-0.02844902741823785,0.03619921684834915,-0.040002302341021756,2024-12-06,2025-01-02,5,17,0,0.024350292623629644,-0.05947690821999729,,0.05947690821999729,94.20958709716797,88.77491838494575,0.031027880801759444,15.0,-0.024454089010318092,-0.003994938407919757,0.30434782608695654,sudden,0.0,True,False,True,5,7,-0.007301899287121882,-0.007731030613143508,fell below top-N,-0.02514021413825096,False,True,,0.031027880801759444,0.031027880801759444,-0.0019392405275542313,0.03619921684834915,-0.009373009582443803,0.02022669273661304,0.02767272659388964,-0.005112321590414193,0.014670013314301178,0.04000889547451991,-0.005112321590414193,0.0909091125457282,0.1002444795518691,-0.005112321590414193,0.08457432440371715,0.17026014630217357,-0.005112321590414193,just outside boundary,5,2,False,False
Market-Residual Momentum,AAPL,2025-01-02,2025-02-03,247.13651085819407,228.33297872450572,20,-0.07608560980484891,,0.0,-0.1056120424218393,0.0006829768719587292,-0.11870807115287696,2025-01-01,2025-01-21,0,21,9,-0.07612580985958395,-0.1056120424218393,,0.07608560980484891,247.13651085819407,221.03591918945312,0.0,0.0,-0.020407290088511054,-0.055678319716337854,0.9545454545454546,sudden,0.0671675272997947,False,True,False,5,7,-0.006809362401263508,-0.007503047742695501,fell below top-N,0.026711781621473252,True,False,,-0.025027099718613055,-0.015787542200759508,-0.02699538410862201,0.0006829768719587292,-0.035672638521542455,-0.010261346223432444,0.017435487483064893,-0.018653021620321564,0.0646938625657445,0.06882900522727642,-0.018653021620321564,0.03609595162058565,0.08819896953925532,-0.018653021620321564,-0.033113478828018295,0.08819896953925532,-0.09279033040972362,just outside boundary,5,2,False,False
Market-Residual Momentum,MSFT,2024-06-03,2025-03-03,408.3319723384426,394.1925506012372,186,-0.03462727068916871,,0.1273317379602068,-0.049045827952120646,0.12923652389270868,-0.07207667328190348,2024-07-05,2024-08-05,23,164,143,0.009541465735767307,-0.17637756591232745,,0.1619590086493755,460.32559204101557,388.30499267578125,0.1273317379602068,43.0,-0.049045827952120646,0.014418557262951937,0.22340425531914893,sudden,0.14689786087091483,True,True,False,3,6,-0.0038604175406949937,-0.007031498820328275,fell below top-N,-0.0173516030591524,False,True,,0.020022681912199358,0.021635061728304095,-0.004837219386156999,0.02587061776328925,-0.01590736016889427,-0.013815813190769632,0.008349496648207388,-0.04468185754171761,-0.025726022463683385,0.008349496648207388,-0.05493705890167955,-0.0501981452902347,0.008349496648207388,-0.05493705890167955,-0.019206734535972658,0.008349496648207388,-0.13547461595469146,just outside boundary,3,3,False,False
Market-Residual Momentum,MCD,2025-03-03,2025-04-01,299.1147333370092,303.9396417243988,21,0.016130627647664042,,0.04277692759295704,-0.03443578181361573,0.05910216460473938,-0.04024522056661939,2025-03-07,2025-03-13,5,17,13,-0.013436722825068248,-0.07721270940657277,0.37708710174687377,0.026646299945292995,311.9099426269531,288.8144836425781,0.04277692759295704,7.0,-0.02826910644977454,0.04439973409743858,0.6521739130434783,sudden,0.05218922187948072,True,True,False,3,7,-0.006524918274078084,-0.00843060891922176,fell below top-N,0.017757089464606857,False,True,recovery winner,0.04277692759295704,0.04277692759295704,-0.012398094798134918,0.04887866018164688,-0.018434951627095852,-0.04212966767595849,0.021208672673813433,-0.07212205159167728,0.009550266133561802,0.021208672673813433,-0.07212205159167728,0.0045357544427808705,0.027788484838739524,-0.07212205159167728,-0.0007666232729383049,0.027788484838739524,-0.07212205159167728,just outside boundary,3,4,False,False
Market-Residual Momentum,JNJ,2024-11-01,2025-05-01,152.87371394449525,149.9361701349967,122,-0.01921549319175364,,0.061145492287214775,-0.10823353171732097,0.07563598902619595,-0.11689636503921352,2025-03-10,2025-01-10,86,37,76,-0.04665218415523131,-0.12028847902445627,,0.08036098547896842,162.22125244140625,136.32765197753906,0.061145492287214775,4.0,-0.02397546155041408,0.004759968358660438,0.7580645161290323,sudden,0.16937902400453575,True,True,False,5,9,-0.006567251256022866,-0.011500917664963861,fell below top-N,0.008907245825832577,False,False,,-0.02397546155041408,-0.002802322475470076,-0.02397546155041408,0.0029891376389699076,-0.026342009363123697,0.01483868678236,0.018967714929413626,-0.0105806412235383,-0.05574188464932395,0.018967714929413626,-0.05729030726276907,-0.0006668737388828561,0.018967714929413626,-0.05729030726276907,-0.008279976642336706,0.025946358920102552,-0.05729030726276907,just outside boundary,2,7,False,False
Market-Residual Momentum,KO,2024-04-01,2025-06-02,57.35949305460168,69.55172512121821,293,0.21255822562815352,,0.24403777471858512,-0.050997083951598965,0.2521180562400005,-0.053121978712409534,2025-04-22,2024-04-16,266,28,282,0.10571952657867478,-0.18644258246808554,0.8710054247678147,0.0314795490904316,71.35737609863281,54.434326171875,0.24403777471858512,2.0,-0.022065980644779826,0.23462420627293334,0.0576271186440678,sudden,0.2950348586701841,True,True,False,5,9,-0.004804195504027775,-0.009600953354747754,fell below top-N,0.004598069638637625,False,False,recovery winner,-0.02729653812126498,-0.008172605385843745,-0.03072913095259533,0.001961407834033979,-0.037103639606064776,-0.009440657813871045,0.00013886070248481097,-0.02165751300040919,-0.0070117075209625845,0.009162831624676349,-0.02165751300040919,-0.010786710699400515,0.009162831624676349,-0.03833087534552604,-0.029941884612097014,0.012982332621704007,-0.04839783825527855,just outside boundary,5,4,False,False
Market-Residual Momentum,MSFT,2025-04-01,2025-06-02,370.302940607575,453.51752207653715,42,0.22472028262164945,,0.23334687633942508,-0.0536233810434229,0.23688329775282613,-0.07970089128327307,2025-05-30,2025-04-08,42,1,37,0.13545982280952984,-0.08373147648251844,0.9630310297994843,0.008626593717775632,456.7119750976563,350.446044921875,0.23334687633942508,3.0,-0.03953019023203663,0.2642504728536861,0.20454545454545456,sudden,0.286970257382848,True,True,False,5,6,-0.007431862460316574,-0.009082399495344284,fell below top-N,0.024538264084498662,True,False,recovery winner,-0.04481505437384148,0.020125473556007023,-0.04481505437384148,0.027839380175441075,-0.07970089128327307,0.02702917449737141,0.03349202910231042,-0.0005468784004660776,0.0370291999579373,0.04895063748530348,-0.0005468784004660776,0.08604667902411456,0.09336109364514655,-0.0005468784004660776,0.11914704659305286,0.13163616176557968,-0.0005468784004660776,just outside boundary,4,2,True,False
Market-Residual Momentum,V,2025-02-03,2025-09-02,335.5870146304701,346.5385312269779,145,0.03263391048836328,,0.10164462782634232,-0.09179801676195387,0.10813690407096122,-0.11910855560901035,2025-06-11,2025-04-08,90,56,100,0.07747569859192338,-0.16038717290158067,0.32105888118472553,0.06901071733797903,369.6976318359375,304.7807922363281,0.10164462782634232,25.0,-0.021474011454318043,0.054107921942681325,0.20408163265306123,sudden,0.1934426445882962,True,True,False,5,7,-0.006820495192982778,-0.007349478285518352,fell below top-N,0.008485776112871823,False,False,recovery winner,0.023587991069952352,0.027764677844458685,0.015146862448166765,0.03161743348506829,-0.0022353228400735503,-0.020068170311290046,0.009504488759785268,-0.026079935759046435,-0.029372222692041206,0.009504488759785268,-0.0368441226354953,-0.026194520388163056,0.009504488759785268,-0.045346552008490804,-0.004265433152945364,0.016289296441506007,-0.045346552008490804,just outside boundary,5,2,False,False
Market-Residual Momentum,MSFT,2025-09-02,2025-10-01,496.38587753866574,510.5989067561486,21,0.028633024952197106,,0.0368354429086597,-0.010929614429211143,0.03957801336064959,-0.016184685022133327,2025-09-19,2025-09-05,14,8,18,0.01712399400161657,-0.02591553427828408,0.7773226732524431,0.008202417956462593,514.6704711914062,490.9605712890625,0.0368354429086597,,,,0.17391304347826086,sudden,0.04776505733787084,True,True,False,5,6,-0.006768638688258277,-0.006863997001996691,fell below top-N,0.013381961811626653,False,False,steady winner,-0.002661660716799852,0.014985919849072937,-0.010929614429211143,0.02297851819805663,-0.016184685022133327,0.017832262566013668,0.03346886074355293,-0.008002957472376004,-0.0023892922065207323,0.03346886074355293,-0.017094045710453698,0.052972020093760674,0.07560209611227764,-0.017094045710453698,-0.0717117988264857,0.07560209611227764,-0.0952600174492586,just outside boundary,5,1,False,False
Market-Residual Momentum,CSCO,2025-01-02,2025-11-03,56.94964343257929,73.53781602043888,209,0.2912779007562665,,0.2912779007562665,-0.09043383115358361,0.27172100118621345,-0.1089020917560527,2025-11-03,2025-04-08,210,0,144,0.10108982056565963,-0.19237474648534858,1.0,0.0,73.5378160204389,51.799468994140625,0.2912779007562665,63.0,-0.06734830427104033,0.3586262050273068,0.11848341232227488,sudden,0.3817117319098501,True,True,False,4,7,-0.006430880701904007,-0.006306864671900558,fell below top-N,0.02409311051213403,True,False,recovery winner,0.005625134355214945,0.005625134355214945,-0.0028682635790380218,0.012080253002301866,-0.01181037215341818,-0.0474466799989095,0.003082639400315834,-0.05455026940349095,0.0454362278517455,0.0655407895758493,-0.05455026940349095,0.01916632395187512,0.07304643921678755,-0.05455026940349095,0.03752856234519508,0.08323276933018309,-0.05455026940349095,just outside boundary,3,4,True,False
Market-Residual Momentum,AXP,2025-05-01,2025-11-03,264.4959216520812,358.0845054721001,128,0.35383753078478697,,0.35635004016045957,0.0,0.37165105196549897,-0.005522429053463229,2025-10-27,2025-04-30,124,5,129,0.11695458211727927,-0.12666236310012025,0.99294932203588,0.0025125093756726002,358.7490539550781,264.4959216520812,0.35635004016045957,,,,0.0,sudden,0.35635004016045957,True,True,False,3,16,-0.007969256219021337,-0.00893645108099439,fell below top-N,-0.0025989561131825045,False,False,late acceleration,0.030746344377737156,0.03742535490420429,0.002014957257171046,0.050708927708928764,-0.005522429053463229,0.020886476694740086,0.024930774458947313,-0.012714738395948944,-0.010581737810773761,0.04495845597157544,-0.015512482351410783,-0.0019114218292050067,0.04495845597157544,-0.07451528921484951,0.034321269158833045,0.07337943596793117,-0.07451528921484951,moderate deterioration,4,12,True,False
Market-Residual Momentum,GS,2025-06-02,2025-12-01,586.7875851923186,806.7321408040563,126,0.3748282362512001,,0.4090565570848985,0.0,0.4129362577392852,-0.010741718907501308,2025-11-12,2025-06-01,115,12,127,0.22746813276114652,-0.1096215846827353,0.916323744868868,0.03422832083369842,826.81689453125,586.7875851923186,0.4090565570848985,,,,0.0,sudden,0.4090565570848985,True,True,False,5,7,-0.007096714188700171,-0.007428601680343316,fell below top-N,0.06719377487747447,True,False,late acceleration,0.02572675907939903,0.02572675907939903,0.00020045960922399075,0.03805553512245674,-0.010741718907501308,0.049116673711760095,0.051130068578969734,-0.010970133044989727,0.09012087456746354,0.12835039741427767,-0.010970133044989727,0.09530158220012264,0.12835039741427767,-0.010970133044989727,0.15009243017834084,0.20888551490503748,-0.010970133044989727,just outside boundary,5,2,True,False
Market-Residual Momentum,JPM,2025-06-02,2026-01-02,256.84529442949264,317.9846252281575,148,0.23803952077248725,,0.2636449092836821,-0.004068008624307673,0.27013250282328927,-0.010303332077596039,2025-12-24,2025-06-05,144,5,145,0.19098132554156244,-0.08602930403264142,0.9028792606663099,0.02560538851119487,324.5612487792969,255.80044555664062,0.2636449092836821,,,,0.006666666666666667,sudden,0.2677129179079898,True,True,False,4,7,-0.006998982727073666,-0.007095095755431324,fell below top-N,-0.021113708664124875,False,False,late acceleration,0.010303378450274403,0.012356416772791423,-0.004068008624307673,0.01558801439605606,-0.010303332077596039,0.02721741036174752,0.046155112034111045,-0.005457394622092937,-0.03672864454608871,0.046155112034111045,-0.04650905696167962,-0.047225375543289316,0.046155112034111045,-0.07644182352349849,-0.07317136975660699,0.046155112034111045,-0.09242061453042816,just outside boundary,2,5,True,False
Market-Residual Momentum,MSFT,2025-12-01,2026-02-02,485.3608038657598,427.5277051213245,42,-0.11915486022730148,,0.0073294114327557836,-0.11915486022730148,0.010359471049731228,-0.13803137215565964,2025-12-09,2026-02-02,7,36,0,-0.009868198740862866,-0.12648427166005727,,0.12648427166005727,488.91821289062506,427.5277051213245,0.0073294114327557836,2.0,-0.02192694800875805,-0.09722791221854343,0.9090909090909091,sudden,0.0,False,False,True,1,6,-0.004770791344575476,-0.0075897550524343105,fell below top-N,-0.08503442208891054,False,True,,-0.010809956463191606,0.0031938010422865037,-0.02192694800875805,0.010359471049731228,-0.027106701364617125,-0.06763669290996543,0.0011621420866239074,-0.08813690345864045,-0.0672183258117679,0.0011621420866239074,-0.08813690345864045,-0.07154233286524159,0.0011621420866239074,-0.11077253668486431,-0.16377075648901251,0.0011621420866239074,-0.17001403791655845,just outside boundary,2,4,False,True
Market-Residual Momentum,PG,2025-11-03,2026-04-01,146.83180150491484,141.7859527393269,102,-0.03436482229239046,,0.12183281792033651,-0.0803465143943094,0.12216831472345824,-0.08314463666904703,2026-02-27,2026-01-07,80,23,58,-0.03710864778375955,-0.16626201973736365,,0.15619764021272697,164.72073364257812,135.0343780517578,0.12183281792033651,2.0,-0.028714286402445888,-0.0056505358899445746,0.6442307692307693,sudden,0.2021793323146459,True,True,False,3,6,-0.005398682270783106,-0.008690051851643066,fell below top-N,0.0036131833949395453,False,False,,-0.02078631884461346,-0.013857440016493028,-0.028714286402445888,0.0007994344590813718,-0.03757493753304697,0.0068092152333443234,0.008268405734990658,-0.022095689401313123,-0.003752139776059371,0.02098385058660046,-0.022095689401313123,0.025311630442151678,0.0670353224461111,-0.022095689401313123,0.021461256378073612,0.0670353224461111,-0.022095689401313123,just outside boundary,4,2,False,False
Market-Residual Momentum,TRV,2026-02-02,2026-08-03,283.6866959504634,377.0799865722656,125,0.3292127969163219,,0.40020666069608213,-0.0009793248774455643,0.4054237223611332,-0.009198661593848967,2026-07-28,2026-02-02,122,4,125,0.06967083698219945,-0.08996287494711974,0.8226069909574215,0.07099386377976025,397.2200012207031,283.40887451171875,0.40020666069608213,,,,0.007874015748031496,sudden,0.4011859855735277,True,True,False,5,6,-0.007548860826639636,-0.012452963232707392,fell below top-N,-0.040963290641560235,False,False,late acceleration,0.05449276655501767,0.05449276655501767,-0.0009793248774455643,0.06467080865173025,-0.009198661593848967,0.019173679971855373,0.025220139239085393,-0.01837804424142553,-0.01782115588204325,0.025220139239085393,-0.02405319064819267,,,,,,,just outside boundary,4,2,True,False
